Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,Product Name,Index
TRANSFER,3,4,-24.28,107.89,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Peter,9822,Goodman,XXXXXXXXX,Consumer,PR,7177 Little Lagoon Parade,725,4,Apparel,18.26,-66.37,Europe,Winterthur,Suiza,9822,,12022,403,22.10000038,0.17,30030,129.99,-0.23,1,129.99,107.89,-24.28,Western Europe,PENDING,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42183.47847,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,200
TRANSFER,3,4,36,359.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Peter,9822,Goodman,XXXXXXXXX,Consumer,PR,7177 Little Lagoon Parade,725,7,Fan Shop,18.26,-66.37,Europe,Winterthur,Suiza,9822,,12022,1004,40,0.1,30032,399.98,0.1,1,399.98,359.98,36,Western Europe,PENDING,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42183.47847,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,201
TRANSFER,3,4,52.39,167.37,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Peter,9822,Goodman,XXXXXXXXX,Consumer,PR,7177 Little Lagoon Parade,725,4,Apparel,18.26,-66.37,Europe,Winterthur,Suiza,9822,,12022,365,12.60000038,0.07,30031,59.99,0.31,3,179.97,167.37,52.39,Western Europe,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42183.47847,Standard Class,Perfect Fitness Perfect Rip Deck,202
DEBIT,6,4,10.74,95,Late delivery,1,24,Women's Apparel,Sacramento,EE. UU.,XXXXXXXXX,Diane,11613,Taylor,XXXXXXXXX,Home Office,CA,4463 Cotton Quail Forest,95828,5,Golf,38.5,-121.42,Europe,Zurich,Suiza,11613,42348,19500,502,5,0.05,48728,50,0.11,2,100,95,10.74,Western Europe,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42295.64028,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,203
DEBIT,6,4,-32.94,230.36,Late delivery,1,17,Cleats,Sacramento,EE. UU.,XXXXXXXXX,Diane,11613,Taylor,XXXXXXXXX,Home Office,CA,4463 Cotton Quail Forest,95828,4,Apparel,38.5,-121.42,Europe,Zurich,Suiza,11613,42348,19500,365,9.600000381,0.04,48729,59.99,-0.14,4,239.96,230.36,-32.94,Western Europe,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42295.64028,Standard Class,Perfect Fitness Perfect Rip Deck,204
PAYMENT,2,4,41.77,122.84,Advance shipping,0,18,Men's Footwear,Del Rio,EE. UU.,XXXXXXXXX,Olivia,748,Smith,XXXXXXXXX,Home Office,TX,1666 Sunny View,78840,4,Apparel,33.45,-111.93,Europe,Zurich,Suiza,748,43048,67421,403,7.150000095,0.06,168528,129.99,0.34,1,129.99,122.84,41.77,Western Europe,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42991.17569,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,205
PAYMENT,2,4,-0.64,49.19,Advance shipping,0,17,Cleats,Del Rio,EE. UU.,XXXXXXXXX,Olivia,748,Smith,XXXXXXXXX,Home Office,TX,1666 Sunny View,78840,4,Apparel,33.45,-111.93,Europe,Zurich,Suiza,748,43048,67421,365,10.80000019,0.18,168527,59.99,-0.01,1,59.99,49.19,-0.64,Western Europe,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42991.17569,Standard Class,Perfect Fitness Perfect Rip Deck,206
PAYMENT,2,4,22.5,179.97,Advance shipping,0,17,Cleats,Del Rio,EE. UU.,XXXXXXXXX,Olivia,748,Smith,XXXXXXXXX,Home Office,TX,1666 Sunny View,78840,4,Apparel,33.45,-111.93,Europe,Zurich,Suiza,748,43048,67421,365,59.99000168,0.25,168526,59.99,0.13,4,239.96,179.97,22.5,Western Europe,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42991.17569,Standard Class,Perfect Fitness Perfect Rip Deck,207
TRANSFER,6,2,27.19,108.74,Shipping canceled,0,2,Soccer,Honolulu,EE. UU.,XXXXXXXXX,Mary,9869,Smith,XXXXXXXXX,Home Office,HI,4063 Little Creek Court,96816,2,Fitness,21.29,-157.8,Europe,Winterthur,Suiza,9869,,63310,19,16.25,0.13,158290,124.99,0.25,1,124.99,108.74,27.19,Western Europe,SUSPECTED_FRAUD,,19,2,,http://images.acmesports.sports/Nike+Men%27s+Fingertrap+Max+Training+Shoe,124.99,0,42935.16458,Second Class,Nike Men's Fingertrap Max Training Shoe,208
TRANSFER,6,2,106.03,252.45,Shipping canceled,0,44,Hunting & Shooting,Honolulu,EE. UU.,XXXXXXXXX,Mary,9869,Smith,XXXXXXXXX,Home Office,HI,4063 Little Creek Court,96816,7,Fan Shop,21.29,-157.8,Europe,Winterthur,Suiza,9869,,63310,981,44.54999924,0.15,158288,99,0.42,3,297,252.45,106.03,Western Europe,SUSPECTED_FRAUD,,981,44,,http://images.acmesports.sports/The+North+Face+Women%27s+Recon+Backpack,99,0,42935.16458,Second Class,The North Face Women's Recon Backpack,209
DEBIT,3,4,53.28,204.92,Advance shipping,0,46,Indoor/Outdoor Games,Denver,EE. UU.,XXXXXXXXX,Mary,12072,Stevens,XXXXXXXXX,Consumer,CO,3422 Jagged Willow Way,80231,7,Fan Shop,39.66,-104.87,Europe,Zurich,Suiza,12072,42283,10967,1014,44.97999954,0.18,27475,49.98,0.26,5,249.9,204.92,53.28,Western Europe,COMPLETE,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,49.98,0,42168.07778,Standard Class,O'Brien Men's Neoprene Life Vest,210
PAYMENT,5,2,80.34,167.37,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5007,Smith,XXXXXXXXX,Home Office,PR,2264 Thunder Abbey,725,4,Apparel,18.25,-66.37,LATAM,Cabimas,Venezuela,5007,,7814,365,12.60000038,0.07,19544,59.99,0.48,3,179.97,167.37,80.34,South America,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42124.05139,Second Class,Perfect Fitness Perfect Rip Deck,211
PAYMENT,5,2,-26.69,163.77,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5007,Smith,XXXXXXXXX,Home Office,PR,2264 Thunder Abbey,725,4,Apparel,18.25,-66.37,LATAM,Cabimas,Venezuela,5007,,7814,365,16.20000076,0.09,19542,59.99,-0.16,3,179.97,163.77,-26.69,South America,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42124.05139,Second Class,Perfect Fitness Perfect Rip Deck,212
DEBIT,4,2,22.38,106.59,Late delivery,1,18,Men's Footwear,Mayaguez,Puerto Rico,XXXXXXXXX,Scott,7844,Smith,XXXXXXXXX,Consumer,PR,2681 Cinder By-pass,680,4,Apparel,18.2,-67.14,LATAM,Maracaibo,Venezuela,7844,42310,2833,403,23.39999962,0.18,7110,129.99,0.21,1,129.99,106.59,22.38,South America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42050.34028,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,213
DEBIT,6,2,121.67,359.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,7223,Smith,XXXXXXXXX,Consumer,PR,4436 Indian Acres,725,7,Fan Shop,18.25,-66.37,LATAM,Maracaibo,Venezuela,7223,,7725,1004,40,0.1,19313,399.98,0.34,1,399.98,359.98,121.67,South America,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42123.75208,Second Class,Field & Stream Sportsman 16 Gun Fire Safe,214
DEBIT,2,4,204.43,434.96,Advance shipping,0,9,Cardio Equipment,Granite City,EE. UU.,XXXXXXXXX,Katherine,1124,Cain,XXXXXXXXX,Consumer,IL,5214 Colonial Square,62040,3,Footwear,38.76,-90.1,LATAM,Maracaibo,Venezuela,1124,43044,59016,191,64.98999786,0.13,147739,99.99,0.47,5,499.95,434.96,204.43,South America,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42868.48194,Standard Class,Nike Men's Free 5.0+ Running Shoe,215
TRANSFER,4,4,73.04,166,Shipping on time,0,24,Women's Apparel,Houston,EE. UU.,XXXXXXXXX,William,9570,Sampson,XXXXXXXXX,Consumer,TX,3406 Lazy By-pass,77084,5,Golf,29.79,-95.37,LATAM,Maracaibo,Venezuela,9570,,4873,502,34,0.17,12200,50,0.44,4,200,166,73.04,South America,PENDING,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42080.11944,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,216
DEBIT,4,2,25.2,90,Late delivery,1,24,Women's Apparel,Mayaguez,Puerto Rico,XXXXXXXXX,Scott,7844,Smith,XXXXXXXXX,Consumer,PR,2681 Cinder By-pass,680,5,Golf,18.2,-67.14,LATAM,Maracaibo,Venezuela,7844,42310,2833,502,10,0.1,7109,50,0.28,2,100,90,25.2,South America,COMPLETE,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42050.34028,Second Class,Nike Men's Dri-FIT Victory Golf Polo,217
DEBIT,6,2,52.26,143.98,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,7223,Smith,XXXXXXXXX,Consumer,PR,4436 Indian Acres,725,4,Apparel,18.25,-66.37,LATAM,Maracaibo,Venezuela,7223,,7725,365,35.99000168,0.2,19311,59.99,0.36,3,179.97,143.98,52.26,South America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42123.75208,Second Class,Perfect Fitness Perfect Rip Deck,218
CASH,3,4,49,391.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Matthew,11970,Caldwell,XXXXXXXXX,Corporate,PR,6314 Dusty Nook,725,7,Fan Shop,18.26,-66.37,LATAM,Maracaibo,Venezuela,11970,,4872,1004,8,0.02,12197,399.98,0.13,1,399.98,391.98,49,South America,CLOSED,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42079.10486,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,219
TRANSFER,2,1,40.98,126.09,Shipping canceled,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Douglas,10759,Smith,XXXXXXXXX,Home Office,PR,577 Rustic Nectar Row,725,4,Apparel,18.3,-66.37,LATAM,Maracaibo,Venezuela,10759,42738,54124,403,3.900000095,0.03,135335,129.99,0.33,1,129.99,126.09,40.98,South America,SUSPECTED_FRAUD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42797.07014,First Class,Nike Men's CJ Elite 2 TD Football Cleat,220
DEBIT,5,4,14.78,84.45,Late delivery,1,13,Electronics,Chicago,EE. UU.,XXXXXXXXX,Jordan,4381,Becker,XXXXXXXXX,Corporate,IL,8832 Old Quay,60637,3,Footwear,41.78,-87.61,LATAM,Cabimas,Venezuela,4381,42098,6414,282,11.52000046,0.12,16061,31.99,0.18,3,95.97,84.45,14.78,South America,COMPLETE,,282,13,,http://images.acmesports.sports/Under+Armour+Women%27s+Ignite+PIP+VI+Slide,31.99,0,42103.61458,Standard Class,Under Armour Women's Ignite PIP VI Slide,221
TRANSFER,4,4,195.48,424.96,Shipping on time,0,9,Cardio Equipment,Houston,EE. UU.,XXXXXXXXX,William,9570,Sampson,XXXXXXXXX,Consumer,TX,3406 Lazy By-pass,77084,3,Footwear,29.79,-95.37,LATAM,Maracaibo,Venezuela,9570,,4873,191,74.98999786,0.15,12202,99.99,0.46,5,499.95,424.96,195.48,South America,PENDING,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42080.11944,Standard Class,Nike Men's Free 5.0+ Running Shoe,222
CASH,2,1,-5.88,117.57,Late delivery,1,29,Shop By Sport,Ewa Beach,EE. UU.,XXXXXXXXX,David,9824,Smith,XXXXXXXXX,Consumer,HI,5995 Hazy Boulevard,96706,5,Golf,21.31,-158,LATAM,Maracaibo,Venezuela,9824,,51644,627,2.400000095,0.02,129045,39.99,-0.05,3,119.97,117.57,-5.88,South America,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42760.86806,First Class,Under Armour Girls' Toddler Spine Surge Runni,223
CASH,0,0,31.2,124.79,Shipping on time,0,18,Men's Footwear,Ypsilanti,EE. UU.,XXXXXXXXX,Cynthia,4762,Smith,XXXXXXXXX,Consumer,MI,6715 Indian Walk,48197,4,Apparel,42.24,-83.62,LATAM,Maracaibo,Venezuela,4762,42738,54122,403,5.199999809,0.04,135329,129.99,0.25,1,129.99,124.79,31.2,South America,CLOSED,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42795.54097,Same Day,Nike Men's CJ Elite 2 TD Football Cleat,224
CASH,0,0,-19.1,104.38,Shipping on time,0,17,Cleats,Ypsilanti,EE. UU.,XXXXXXXXX,Cynthia,4762,Smith,XXXXXXXXX,Consumer,MI,6715 Indian Walk,48197,4,Apparel,42.24,-83.62,LATAM,Maracaibo,Venezuela,4762,42738,54122,365,15.60000038,0.13,135331,59.99,-0.18,2,119.98,104.38,-19.1,South America,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42795.54097,Same Day,Perfect Fitness Perfect Rip Deck,225
CASH,0,0,61.63,212.5,Shipping on time,0,24,Women's Apparel,Ypsilanti,EE. UU.,XXXXXXXXX,Cynthia,4762,Smith,XXXXXXXXX,Consumer,MI,6715 Indian Walk,48197,5,Golf,42.24,-83.62,LATAM,Maracaibo,Venezuela,4762,42738,54122,502,37.5,0.15,135328,50,0.29,5,250,212.5,61.63,South America,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42795.54097,Same Day,Nike Men's Dri-FIT Victory Golf Polo,226
DEBIT,2,4,53.82,116.99,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Bruce,12314,Smith,XXXXXXXXX,Consumer,PR,9283 Hidden Elk Terrace,725,4,Apparel,18.29,-66.37,LATAM,Maracaibo,Venezuela,12314,,9721,403,13,0.1,24280,129.99,0.46,1,129.99,116.99,53.82,South America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42148.88889,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,227
DEBIT,2,4,29.74,114.39,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Bruce,12314,Smith,XXXXXXXXX,Consumer,PR,9283 Hidden Elk Terrace,725,4,Apparel,18.29,-66.37,LATAM,Maracaibo,Venezuela,12314,,9721,403,15.60000038,0.12,24279,129.99,0.26,1,129.99,114.39,29.74,South America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42148.88889,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,228
DEBIT,5,4,118.93,379.98,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,230,Smith,XXXXXXXXX,Consumer,PR,5835 Harvest Vista,725,7,Fan Shop,18.25,-66.03,LATAM,Maracaibo,Venezuela,230,42095,264,1004,20,0.05,664,399.98,0.31,1,399.98,379.98,118.93,South America,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,399.98,0,42013.83889,Standard Class,Field & Stream Sportsman 16 Gun Fire Safe,229
DEBIT,2,1,25.52,94.5,Late delivery,1,24,Women's Apparel,Lithonia,EE. UU.,XXXXXXXXX,Andrea,4618,Smith,XXXXXXXXX,Corporate,GA,263 Harvest Wood,30058,5,Golf,33.71,-84.11,LATAM,Maracaibo,Venezuela,4618,,9496,502,5.5,0.06,23729,50,0.27,2,100,94.5,25.52,South America,ON_HOLD,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42145.60486,First Class,Nike Men's Dri-FIT Victory Golf Polo,230
DEBIT,2,1,6.4,72.72,Late delivery,1,40,Accessories,Lithonia,EE. UU.,XXXXXXXXX,Andrea,4618,Smith,XXXXXXXXX,Corporate,GA,263 Harvest Wood,30058,6,Outdoors,33.71,-84.11,LATAM,Maracaibo,Venezuela,4618,,9496,885,2.25,0.03,23728,24.99,0.09,3,74.97,72.72,6.4,South America,ON_HOLD,,885,40,,http://images.acmesports.sports/Team+Golf+St.+Louis+Cardinals+Putter+Grip,24.99,0,42145.60486,First Class,Team Golf St. Louis Cardinals Putter Grip,231
DEBIT,2,1,28.82,163.77,Late delivery,1,17,Cleats,Ponce,Puerto Rico,XXXXXXXXX,Mary,6414,Smith,XXXXXXXXX,Corporate,PR,9095 Amber Pioneer Path,728,4,Apparel,18.01,-66.64,LATAM,Maracaibo,Venezuela,6414,,9617,365,16.20000076,0.09,24021,59.99,0.18,3,179.97,163.77,28.82,South America,COMPLETE,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42147.37083,First Class,Perfect Fitness Perfect Rip Deck,232
DEBIT,2,1,66.63,391.96,Late delivery,1,9,Cardio Equipment,Ponce,Puerto Rico,XXXXXXXXX,Mary,6414,Smith,XXXXXXXXX,Corporate,PR,9095 Amber Pioneer Path,728,3,Footwear,18.01,-66.64,LATAM,Maracaibo,Venezuela,6414,,9617,191,8,0.02,24020,99.99,0.17,4,399.96,391.96,66.63,South America,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42147.37083,First Class,Nike Men's Free 5.0+ Running Shoe,233
PAYMENT,2,1,26.13,59.39,Late delivery,1,17,Cleats,Chicago,EE. UU.,XXXXXXXXX,Mary,3459,Wright,XXXXXXXXX,Corporate,IL,7774 Fallen Impasse,60616,4,Apparel,41.86,-87.63,LATAM,Maracaibo,Venezuela,3459,42738,54123,365,0.600000024,0.01,135333,59.99,0.44,1,59.99,59.39,26.13,South America,PENDING_PAYMENT,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42797.05556,First Class,Perfect Fitness Perfect Rip Deck,234
PAYMENT,2,1,36.28,75.58,Late delivery,1,29,Shop By Sport,Chicago,EE. UU.,XXXXXXXXX,Mary,3459,Wright,XXXXXXXXX,Corporate,IL,7774 Fallen Impasse,60616,5,Golf,41.86,-87.63,LATAM,Maracaibo,Venezuela,3459,42738,54123,627,4.400000095,0.06,135332,39.99,0.48,2,79.98,75.58,36.28,South America,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42797.05556,First Class,Under Armour Girls' Toddler Spine Surge Runni,235
TRANSFER,6,4,43.84,151.17,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5844,Smith,XXXXXXXXX,Home Office,PR,9406 Tawny Apple Rise,725,4,Apparel,18.2,-66.37,LATAM,Maracaibo,Venezuela,5844,,60130,365,28.79999924,0.16,150476,59.99,0.29,3,179.97,151.17,43.84,South America,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42888.74444,Standard Class,Perfect Fitness Perfect Rip Deck,236
TRANSFER,6,4,98.02,227.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,5844,Smith,XXXXXXXXX,Home Office,PR,9406 Tawny Apple Rise,725,4,Apparel,18.2,-66.37,LATAM,Maracaibo,Venezuela,5844,,60130,365,12,0.05,150477,59.99,0.43,4,239.96,227.96,98.02,South America,PENDING,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42888.74444,Standard Class,Perfect Fitness Perfect Rip Deck,237
CASH,3,4,2.38,237.56,Advance shipping,0,17,Cleats,Saint Louis,EE. UU.,XXXXXXXXX,Gary,10741,Stuart,XXXXXXXXX,Consumer,MO,3262 High Trail,63123,4,Apparel,38.65,-90.22,LATAM,Maracaibo,Venezuela,10741,42953,60907,365,2.400000095,0.01,152391,59.99,0.01,4,239.96,237.56,2.38,South America,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,59.99,0,42897.08681,Standard Class,Perfect Fitness Perfect Rip Deck,238
CASH,3,4,9,180,Advance shipping,0,24,Women's Apparel,Saint Louis,EE. UU.,XXXXXXXXX,Gary,10741,Stuart,XXXXXXXXX,Consumer,MO,3262 High Trail,63123,5,Golf,38.65,-90.22,LATAM,Maracaibo,Venezuela,10741,42953,60907,502,20,0.1,152392,50,0.05,4,200,180,9,South America,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42897.08681,Standard Class,Nike Men's Dri-FIT Victory Golf Polo,239
PAYMENT,2,2,-30.87,123.49,Shipping on time,0,18,Men's Footwear,Mission Viejo,EE. UU.,XXXXXXXXX,Mary,12109,Ayers,XXXXXXXXX,Consumer,CA,8342 Amber Autoroute,92692,4,Apparel,33.65,-117.64,LATAM,Maracaibo,Venezuela,12109,43071,53001,403,6.5,0.05,132469,129.99,-0.25,1,129.99,123.49,-30.87,South America,PENDING_PAYMENT,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42780.67708,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,240
PAYMENT,2,2,4.92,205,Shipping on time,0,24,Women's Apparel,Mission Viejo,EE. UU.,XXXXXXXXX,Mary,12109,Ayers,XXXXXXXXX,Consumer,CA,8342 Amber Autoroute,92692,5,Golf,33.65,-117.64,LATAM,Maracaibo,Venezuela,12109,43071,53001,502,45,0.18,132470,50,0.02,5,250,205,4.92,South America,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,50,0,42780.67708,Second Class,Nike Men's Dri-FIT Victory Golf Polo,241
DEBIT,2,2,41.16,83.99,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,3,Footwear,18.26,-66.37,LATAM,Maracaibo,Venezuela,4819,42310,2836,191,16,0.16,7116,99.99,0.49,1,99.99,83.99,41.16,South America,COMPLETE,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,99.99,0,42048.38403,Second Class,Nike Men's Free 5.0+ Running Shoe,242
DEBIT,2,2,50.23,109.19,Shipping on time,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,4,Apparel,18.26,-66.37,LATAM,Maracaibo,Venezuela,4819,42310,2836,403,20.79999924,0.16,7120,129.99,0.46,1,129.99,109.19,50.23,South America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42048.38403,Second Class,Nike Men's CJ Elite 2 TD Football Cleat,243
DEBIT,2,2,-36.02,260.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,7,Fan Shop,18.26,-66.37,LATAM,Maracaibo,Venezuela,4819,42310,2836,957,39,0.13,7119,299.98,-0.14,1,299.98,260.98,-36.02,South America,COMPLETE,,957,43,,http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014,299.98,0,42048.38403,Second Class,Diamondback Women's Serene Classic Comfort Bi,244
DEBIT,2,2,30.12,111.57,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,5,Golf,18.26,-66.37,LATAM,Maracaibo,Venezuela,4819,42310,2836,627,8.399999619,0.07,7117,39.99,0.27,3,119.97,111.57,30.12,South America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42048.38403,Second Class,Under Armour Girls' Toddler Spine Surge Runni,245
DEBIT,2,2,-29.75,148.76,Shipping on time,0,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,4819,Porter,XXXXXXXXX,Corporate,PR,6575 Quiet Loop,725,5,Golf,18.26,-66.37,LATAM,Maracaibo,Venezuela,4819,42310,2836,572,11.19999981,0.07,7118,39.99,-0.2,4,159.96,148.76,-29.75,South America,COMPLETE,,572,26,,http://images.acmesports.sports/TYR+Boys%27+Team+Digi+Jammer,39.99,0,42048.38403,Second Class,TYR Boys' Team Digi Jammer,246
DEBIT,2,4,33.85,120.89,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mildred,12049,Mclaughlin,XXXXXXXXX,Corporate,PR,8497 Indian Pine Bend,725,4,Apparel,18.26,-66.37,LATAM,Maracaibo,Venezuela,12049,42156,351,403,9.100000381,0.07,869,129.99,0.28,1,129.99,120.89,33.85,South America,COMPLETE,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,129.99,0,42012.10903,Standard Class,Nike Men's CJ Elite 2 TD Football Cleat,247
DEBIT,4,4,-2.73,38.39,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Anthony,4356,Klein,XXXXXXXXX,Corporate,PR,8651 Heather Drive,725,5,Golf,18.22,-66.37,LATAM,Maracaibo,Venezuela,4356,,56163,627,1.600000024,0.04,140475,39.99,-0.07,1,39.99,38.39,-2.73,South America,COMPLETE,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,39.99,0,42828.83542,Standard Class,Under Armour Girls' Toddler Spine Surge Runni,248
